family,genus,Checked,Changed,subgenus,refgenus,species,origin,extin,duration,ref,ancestor,,range,w,mtheta,lw,lh,ic1,ic2,ic3,fcirc,t,numcham,expans,height,length,fcangle,area,fcarea,clava,chamwl,keel,bidors,biven,biconvex,lobe,double,depth
Globigerinidae,Turborotalita,Y,,,115,praequinqueloba,36.2,21.8,14.4,1132,1131,,14.4,1.53555265294393,80.5766666666667,0.960175097916598,1.53235633995168,94.76,76.05,70.92,71.4915176038685,156.8,4,1.10048850192541,380.76,583.46,90,247300.28,0.313882499445613,1.37656287169807,0.944215445436424,0.90981612547309,90,90,1,0.802115615541776,0,1
Globigerinidae,Turborotalita,Y,,,115,carcoselleensis,45.5,35.8,9.7,1131,1124,,9.7,0.915454971094934,77.85,1.06882634860005,1.4892207278481,74.3,80.25,79,97.6567022490389,177.77,5,0.987902955246229,202.24,301.18,90,64988.64,0.194856670335,1.24155835888998,0.991561293828676,0.937933645942768,90,90,1,0.851854813599638,0,1
Globigerinidae,Globoturborotalita,Y,,,31,woodi,1.7,-0.0000001,1.7000001,685a,447,,1.7000001,2.0654220894305,82.5933333333333,1.23338244580088,1.20779750045282,112.58,71.22,63.98,82.0529896358431,131.17,4,1.23070042766163,266.73,220.84,90,52249.13,0.412215093342224,1.26187029715943,1.05117279821599,0.926423228982117,90,90,1,0.824285560147514,0,2
Globigerinidae,Globoturborotalita,Y,,,38,tenellus,2,-0.0000001,2.0000001,77,46,,2.0000001,1.797,83.452,1.158,1.166,70.167,77.076,103.112,96.7,110,4,1.162,159.466,193.842,89.43,40147.13,0.295553131693349,1.45944891237447,1.02140154269579,0.924296290378419,90,90,1,0.886459138375757,0,2
Globigerinidae,Globoturborotalita,Y,,,31,rubescens,3.5,-0.0000001,3.5000001,46,16,,3.5000001,2.001,99.786,1.149,1.155,119.943,116.341,63.075,97.9,104,4,1.163,190.977,227.263,77.228,43588.49,0.419738788840816,1.43859602940407,0.968377107085193,0.929186397966862,90,90,1,0.868183924130932,0,3
Globigerinidae,Globoturborotalita,Y,,,31,apertura,11,1.64,9.36,12,685a,,9.36,7.59859650132141,76.4266666666667,1.21366386306625,1.55303456466029,122.27,62.91,44.1,87.8852592525743,136.17,4,1.34632326560374,159.99,248.47,90,38301.25,0.402663881727098,1.2373285374659,1.02885367059363,0.936097087840042,90,90,1,0.833039269580431,0,2
Globigerinidae,Globoturborotalita,Y,,,31,decoraperta,15,2.75,12.25,16,685a,,12.25,2.178,96.071,1.261,1.16,87.865,106.863,93.486,96.9,102,3.75,1.193,195.792,227.542,87.61,35505.85,0.36854687326173,1.21813689394294,1.03847153985342,0.957888529839061,90,90,1,0.888927535627286,0,2
Globigerinidae,Globoturborotalita,Y,,,31,druryi,16.4,11.4,5,17,685a,,5,1.254,99.894,1.144,1.336,78.558,120.465,100.657,97.5,113,4,1.063,243.114,342.9,87.877,32733.32,0.408219820048807,1.29329785858305,1.10210526108214,0.939075005977646,90,90,1,0.862653743409943,0,2
Globigerinidae,Globoturborotalita,Y,,,31,brazieri,23.8,15,8.8,289a,685a,,8.8,5.62606847777335,91.3333333333333,1.2844192154537,0.979198184568835,135.12,95.36,43.52,97.2935557676388,137.84,4,1.31883162385005,290.84,284.79,90,55279.46,0.513328639606827,1.27042139962342,1.01763637747137,0.910272918031108,90,90,1,0.918184884779396,0,2
Globigerinidae,Globoturborotalita,Y,,,31,connecta,22.3,16.4,5.9,330a,685a,,5.9,1.85741940117488,91.8933333333333,1.26745240253853,1.37918369458383,103.81,83.23,88.64,97.2697611034862,173.82,3.5,1.32010552254388,193.31,266.61,90,42654.75,0.495620300201033,1.17254098079446,1.14813707400229,0.933266778185493,90,90,1,0.948405000204295,0,2
Globigerinidae,Globoturborotalita,Y,,,38,parawoodi,22.3,16.9,5.4,1016,685a,,5.4,2.70072173561652,81.07,1.17616959064327,1.33990577560635,123.82,64.21,55.18,97.9617887175105,158.52,4,1.20050449555395,229.24,307.16,90,55111.94,0.45938085286056,1.20362096288301,1.08990377965337,0.931545644559534,90,90,1,0.903112530030233,0,3
Globigerinidae,Dentoglobigerina,Y,,,21,altispira,23.2,3.17,20.03,247,387,,20.03,1.419,97.101,1.084,0.884,70.322,122.35,98.63,91.8,100,4,1.11,397.164,334.818,79.358,133430.62,0.364362392979962,1.11048648890866,1.26732522694826,0.952314895897246,90,90,1,0.877415249159236,0,3
Globigerinidae,Dentoglobigerina,Y,,,21,globosa,27.1,3.8,23.3,387,247,,23.3,0.843,53.803,1.148,1.127,50.722,43.382,67.304,97.3,113,5.75,0.984,559.955,635,82.352,162049.06,0.352134285752722,1.29982117204043,0.956869461015032,0.937276064426474,90,90,1,0.833175996449292,0,3
Globigerinidae,Dentoglobigerina,Y,,,21,tripartita,38.5,24,14.5,661,1162,,14.5,0.596,127.494,1.002,1.301,97.438,157.549,999,89.1,103,3,0.874,469.9,604.52,79.745,106248.12,0.565711562708121,1.36175499286811,1.22567866918583,0.927729011190972,90,90,1,0.865203793295903,0,1
Globigerinidae,Dentoglobigerina,Y,,,21,pseudovenezuelana,36.8,27,9.8,572,1162,,9.8,5,100.198,1.157,1.284,84.518,145.245,70.829,96.7,143,3.75,1.423,389.467,504.613,87.193,163287.05,0.421555536706677,1.24332824105756,1.06991060167361,0.930916557721743,90,90,1,0.850964690572423,0,3
Globigerinidae,Dentoglobigerina,Y,,,21,galavisi,38.9,27.2,11.7,1162,550,,11.7,4.54922455323674,92.4266666666667,1.20861655984981,1.22186589875323,139.38,89.44,48.46,85.2125169149511,152.7,3.5,1.32680740426435,305.59,373.39,90,97896.35,0.478261344779453,1.29804105598068,1.01567881481956,0.913968586755565,89.75,90,0.997222222222222,0.898500236982217,0,3
Globorotaliidae,Berggrenia,Y,,,8,clarkei,0.5,-0.0000001,0.5000001,1083,,,0.5000001,2.98803334390233,80.66,1.19461922325884,1.94581673306773,87.32,76.17,78.49,78.9728425065461,180,5,1.29032804624889,122.1,62.75,90,7507.17,0.345586952207023,1.23145710558252,1.06672977138828,0.962664590596757,88.74,90,0.986,0.914829101026251,0,0
Globorotaliidae,Berggrenia,Y,,,8,pumilio,1.75,-0.0000001,1.7500001,1082,,,1.7500001,0.675724218517104,58.5166666666667,1.04355536639001,1.77117711771177,50.13,62.19,63.23,86.6257962622682,165.15,6,0.945864903714119,81.81,144.9,88.91,14680.63,0.14773889131461,1.1523683561784,0.819209543608456,0.918244479263953,19.43,55.05,0.352951861943688,0.897344520787428,0,0
Globorotaliidae,Berggrenia,Y,,,8,riedeli,2,-0.0000001,2.0000001,1074,,,2.0000001,2.37111360384609,87.19,1.03624382207578,1.32956233573306,94.14,89.73,77.7,74.6081971821398,176.11,5,1.24854603730057,116.35,87.51,90,8285.9,0.284857408368433,1.32884669488484,0.976704172790782,0.931074038244617,90,90,1,0.781842475706056,0,0
Globorotaliidae,Berggrenia,Y,,,8,praepumilio,2,1.75,0.25,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,
Globorotaliidae,Berggrenia,Y,,,8,pseudopumilio,4,1.75,2.25,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,
Globigerinidae,Clavatorella,Y,Y,,16,nicobarensis,8.3,3.8,4.5,496b,167,,4.5,2.71736263878362,61.31,1.44735788630905,2.23381012734625,73.72,50.67,59.54,89.0911522254761,174.57,5,1.22544714624648,165.69,370.12,90,73530.07,0.469371102189893,1.65133300115087,0.673795229724952,0.982374618340295,90,90,1,0.710176548816538,0,0
Globigerinidae,Clavatorella,Y,Y,,41,bermudezi,14.89,12,2.89,167,204,,2.89,3.857,74.262,1.314,2.999,73.8,73.745,75.241,83,160,5,1.321,225.778,668.867,87.79,22260.11,0.464121695714891,1.17032310159169,0.944552282306267,0.954958760673403,39.44,25.66,1.53702260327358,0.857605572833997,0,1
Globorotaliidae,Globorotalia,Y,,,42,robusta,12.3,11.9,0.4,178,177,,0.4,0.998518713194312,53.04,1.43323146281726,2.18407319328841,52.02,48.63,58.47,78.4894917163371,179.3,7.5,1.00167402485212,302.76,661.25,47.8,198878.94,0.155560312218076,1.05525367902073,0.823119357893876,0.99858496341674,28.44,41.42,0.686624818928054,0.92847752784749,0,2
Globorotaliidae,Globorotalia,Y,,,42,lobata,12.5,12.1,0.4,177,176,,0.4,3.41146574377328,45.4266666666667,1.30249522770657,2.21541494337289,53.07,47.83,35.38,75.8595440904874,148.22,7.5,1.18410499812288,258.71,573.15,31.8,204164.94,0.302351520295306,1.12434123493111,0.731899189253918,0.989049915369253,15.85,37.91,0.418095489316803,0.894384323157157,0,2
Globorotaliidae,Globorotalia,Y,,,42,praefohsi,13.9,12.5,1.4,189,152,,1.4,3.008,46.806,1.226,2.031,41.112,50.777,48.529,79.7,146,6.5,1.158,207.818,427.182,49.472,78553,0.445349000038191,1.20661819831623,0.919234819972526,0.991064875386923,27.19,31.54,0.862079898541535,0.830214170171589,0,2
Globorotaliidae,Globorotalia,Y,,,42,peripheroacuta,14.8,12.5,2.3,152,153,,2.3,2.124,41.439,1.26,1.693,34.663,43.231,46.424,90.2,138,6.75,1.079,263.407,447.793,64.406,129569.49,0.366595330428483,1.06716620944446,0.944263437043093,0.980822078200956,61.28,30.07,2.03791153974061,0.859241472237474,0,2
Globorotaliidae,Globorotalia,Y,,,42,peripheroronda,22,14.6,7.4,153,444,,7.4,2.546,46.87,1.29,1.691,41.448,48.33,50.833,92.2,155,6.75,1.122,238.76,403.013,71.336,91116.51,0.419314128690838,1.16287542856807,0.898885328765879,0.948676843888077,31.93,43.88,0.727666362807657,0.853335448772247,0,2
Globorotaliidae,Globorotalia,Y,,,42,birnageae,17.6,15.1,2.5,132,153,,2.5,2.128,48.709,1.075,1.634,48.254,51.851,46.02,93.3,153,6,1.109,127.694,220.689,55.421,31385.77,0.363334721435861,1.08091662976072,1.05174095420729,0.970607309926988,36.42,15.86,2.29634300126103,0.875272669307949,0,2
Globorotaliidae,Globorotalia,Y,,,42,kugleri,23.8,21.5,2.3,444,479,,2.3,3.071,48.773,1.037,1.602,53.673,47.666,44.981,90.3,144,6.25,1.161,166.255,272.473,59.512,49077.71,0.31902955537249,1.13090976633512,0.905885741049706,0.970150046658598,49.18,26.43,1.86076428301173,0.841643543837982,0,3
Globorotaliidae,Globoconella,Y,,,43,inflata,3,-0.0000001,3.0000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Globorotaliidae,Globoconella,Y,,,43,triangula,3.1,1,2.1,1095,,,2.1,4.36583697913767,92.59,1.1613041214105,1.15072322620207,118.01,101.81,57.95,91.6292685438213,143.89,3,1.34317143157488,554.46,638.03,90,271598.75,0.476144496246761,1.10056925936428,1.18712477786419,0.892323702610869,90,90,1,0.974965830786345,0,0
Globorotaliidae,Globoconella,Y,,,43,puncticulata,4.6,2.41,2.19,156,615b,,2.19,1.847,92.43,1.24,1.413,70.427,82.776,124.086,92.8,146,4,1.175,353.483,518.583,79.643,139900.08,0.439707539838433,1.15025952623615,1.22144126307937,0.966713210021617,63.67,16.71,3.81029323758229,0.865476236980968,0,2
Globorotaliidae,Globoconella,Y,,,43,conomiozea,7.1,4.4,2.7,1031,330b,,2.7,2.19568262784475,83.6166666666667,1.13638532372728,1.38861357276119,102.42,72.66,75.77,80.5682458403915,156.56,4,1.20200647022238,343.04,476.35,73.11,139868.16,0.416375892840801,1.14701766485775,1.16753626279776,1,33.77,55.95,0.603574620196604,0.892532146287742,0,2
Globorotaliidae,Globoconella,Y,,,43,sphericomiozea,5.6,5,0.6,615b,1031,,0.6,2.53277349918108,84.14,1.31123929382975,1.25356772835133,88.02,88.27,76.13,85.5061223237823,180,4,1.23446430608672,299.21,375.08,88.37,70068.46,0.417377947224757,1.21023589086047,1.14957086686475,0.992674304488243,20.95,51.21,0.409099785198203,0.863305767858085,0,2
Globorotaliidae,Globoconella,Y,,,43,conoidea,15.1,5.8,9.3,330b,186,,9.3,1.70131531670737,70.3366666666667,1.4807272260054,1.90068719076416,86.22,55.74,69.05,81.0086227263948,148.77,4.75,1.12353222705491,363.8,691.47,57.87,211793.48,0.340594054170128,1.12618077354217,1.03207366515361,0.995856037809757,27.25,25.01,1.08956417433027,0.892408405492073,0,2
Globorotaliidae,Globoconella,Y,,,43,panda,22,11.8,10.2,512a,1028,,10.2,3.43932002250916,76.2433333333333,1.24886980679379,2.15651984300044,94.08,77.01,57.64,76.2234777106661,176.09,5,1.29569777657515,229.3,494.49,51,143880.26,0.473838662788071,1.1767601477609,1.01717000094015,0.995443435355391,34.3,24.72,1.38754045307443,0.927605576039315,0,2
Globorotaliidae,Globoconella,Y,,,43,praescitula,19.4,13.73,5.67,1028,687a,,5.67,2.07004880887266,72.3066666666667,1.18271367450499,1.72629132981556,95.41,61.66,59.85,81.5067215931792,158.38,4.5,1.18717329750833,206.57,356.6,87.98,81274.79,0.433199519801897,1.20481522605786,1.00839318118255,0.988214223320649,26.42,29.69,0.88986190636578,0.900752520923117,0,1
Globorotaliidae,Globoconella,Y,,,43,miozea,16.7,15.9,0.799999999999999,186,1028,,0.799999999999999,1.713,70.458,1.084,1.684,56.246,61.542,93.587,87.5,138,4.5,1.11,221.436,382.085,67.986,176056.21,0.366338057601035,1.14039197433881,1.08739745637957,0.998671748744018,26.08,15.37,1.6968119713728,0.875863957142555,0,2
Globorotaliidae,Globoconella,Y,,,43,incognita,21.6,16.4,5.2,414a,1025,,5.2,2.03118230285301,82,1.16991715567829,1.37916173336491,90.23,70.87,84.9,96.154723497007,150.61,4,1.17409224018146,211.15,291.21,90,47232.55,0.483095450065686,1.19877217549328,1.20179483097442,0.931532850544509,90,90,1,0.921011122706664,0,2
Globorotaliidae,Globoconella,Y,,,43,zealandica,18.2,17.3,0.899999999999999,687a,414a,,0.899999999999999,1.90478139806987,78.6633333333333,1.30065498318286,1.555597899729,111.6,65.42,58.97,80.2039313197087,157.77,4,1.18441195032348,236.16,367.37,65.13,73160.45,0.437869094572272,1.21402424327874,1.09151348526216,0.87684737995494,19.73,51.16,0.385652853792025,0.888376200160638,0,2
Globigerinidae,Globoquadrina,Y,Y,,40,pseudofoliata,5.5,0.2,5.3,44,,,5.3,2.333,91.804,1.148,1.495,86.556,91.242,97.612,97.8,146,4,1.243,515.155,804.93,78.919,374047.1,0.431082983934376,1.48078935692061,0.940848726908422,0.936837656202853,90,90,1,0.819803421622219,0,2
Globigerinidae,Globoquadrina,Y,Y,,40,venezuelana,37,3.8,33.2,677,677,,33.2,3.296,91.685,0.987,1.014,91.751,103.697,79.607,89.6,100,3.75,1.29,657.578,668.867,89.21,188384.08,0.118587090798755,1.15051208752945,1.13213372474053,0.92326005136752,90,90,1,0.899348034190557,0,1
Globigerinidae,Globoquadrina,Y,Y,,40,baroemoenensis,21.5,4.8,16.7,280,125,,16.7,1.523,87.307,1.19,1.285,68.722,87.327,105.87,93.6,130,4.25,1.081,292.1,383.117,88.425,88254.81,0.358613541856812,1.31985148829845,1.07110095006388,0.926672821162909,90,90,1,0.870915431302509,0,3
Globigerinidae,Globoquadrina,Y,Y,,40,dehiscens,23.2,5.1,18.1,125,540,,18.1,1.676,89.663,1.19,1.179,81.543,97.003,90.443,93,124,4,1.124,390.144,481.584,88.955,153845.22,0.395818277616945,1.13033569143234,1.256800241932,0.929792440353077,57.33,90,0.637,0.867149987432383,0,2
Globigerinidae,Globoquadrina,Y,Y,,40,praedehiscens,26.7,17.3,9.4,540,602,,9.4,1.46777428558045,116.125,1.17454825868573,1.21053788011953,129.95,102.3,0,96.9306506694459,142.93,3,1.14324964625853,455.12,550.94,90,210010.2,0.502745866629335,1.30458716723305,1.33415352143614,0.936601303737171,90,90,1,0.931790161241754,0,2
Globigerinidae,Globoquadrina,Y,Y,,40,binaiensis,27.4,19.3,8.1,285,602,,8.1,1.892,124.63,1.087,0.999,159.227,90.033,999,93.5,111,3,1.3,510.117,455.083,76.939,176544.31,0.702093768980717,1.31034440388227,1.16976650288353,0.904814409796609,90,90,1,0.894410120013586,0,2
Globorotaliidae,Globorotalia,Y,,,44,neoflexuosa,0,-0.0000001,0.0000001,1106,,,0.0000001,2.25747703085869,71.25,1.06288322051831,1.80750670858814,85.55,69.34,58.86,69.6761677793033,161.46,7,1.17773960584023,868.29,1569.44,75.28,1442660.65,0.352774598706138,1.10992152078792,1.05447644317724,1,28.57,21.5,1.32883720930233,0.934246027166541,0,0
Globorotaliidae,Globorotalia,Y,,,44,ungulata,3.9,-0.0000001,3.9000001,198,197,,3.9000001,2.772,74.116,1.154,1.85,72.195,78.898,71.255,85.6,138,5,1.232,341.194,629.313,68.127,179849.3,0.482974690476972,1.28465666109142,0.909049264784714,0.998089804735781,26.94,26.98,0.998517420311342,0.786573910132687,0,1
Globorotaliidae,Globorotalia,Y,,,44,tumida,5.6,-0.0000001,5.6000001,197,1045,,5.6000001,2.912,64.163,1.315,1.826,46.832,67.371,78.286,85.8,130,5,1.183,595.745,1076.036,53.667,570465.6,0.406940821672683,1.1236912978753,0.919261327157116,1,45.26,19.12,2.36715481171548,0.84837560579907,0,1
Globorotaliidae,Globorotalia,Y,,,44,lata,2.4,1,1.4,1109,,,1.4,2.45724480067253,67.3066666666667,1.21631674366922,2.86338361667598,72.7,58.57,70.65,63.6919227138927,163.98,6,1.19233134743895,375.87,1076.26,48.04,665475.6,0.382507517931537,1.13752206452821,0.96270902719236,1,40.06,31.33,1.27864666453878,0.90197101482849,0,0
Globorotaliidae,Globorotalia,Y,,,114,pseudopumilio,5.5,1,4.5,1084,,,4.5,0.773632730438828,63.62,1.23177189409369,1.38897370653096,96.73,46.09,48.04,81.8541354603602,171.81,5,1.0838993279249,117.9,163.76,90,9013.88,0.363255335105415,1.18386784237869,0.843802437596251,0.895971544745445,90,90,1,0.871981494254138,0,0
Globorotaliidae,Globorotalia,Y,,,44,neominutissima,11.4,1,10.4,1093,,,10.4,1.42114374723833,75.9166666666667,1.14900981423063,1.56404465380396,68.57,73.26,85.92,77.2391297504426,175.34,5,1.0723769655766,154.97,242.38,90,44236.14,0.299373317834694,1.27857823576791,0.966069493349817,0.96323008984051,89.71,90,0.996777777777778,0.838275267535488,0,0
Globorotaliidae,Globorotalia,Y,,,44,flexuosa,5.2,1.81,3.39,1046,197,,3.39,2.22846933643652,54.64,1.32180116214813,2.4902321305447,55.73,53.76,54.43,69.4359236971048,127.6,6,1.13008973014046,348.08,866.8,42.07,313189.78,0.355874128459747,1.14709059575141,0.925549654544847,1,38.11,25.33,1.50454007106198,0.799697471484065,0,1
Globorotaliidae,Globorotalia,Y,,,114,palpebra,7,1.81,5.19,1071,,,5.19,2.38911303390023,86.9033333333334,1.16162408669642,1.39549775547927,103.21,87.9,69.6,84.8936655583153,118.2,4,1.20121979516214,151.48,211.39,90,33560.38,0.375224297221903,1.40231511732236,0.981059927243195,0.936551442917553,90,90,1,0.81482715628161,0,0
Globorotaliidae,Globorotalia,Y,,,44,plesiotumida,8.58,3.77,4.81,1045,183,,4.81,2.3778538016762,64.3566666666667,1.27464467005076,2.5956056396007,68.55,64.99,59.53,73.5920766458932,180,6,1.1730799442433,194.34,504.43,46.08,144706.59,0.365421298366578,1.14512427018068,0.904480073425913,1,24.08,31.45,0.765659777424483,0.834041026322626,0,1
Globorotaliidae,Globorotalia,Y,,,114,incisa,5.6,3.8,1.8,1070,,,1.8,1.21818016220893,90.5,1.07857579363803,1.69606560676192,86.1,96.72,88.68,96.9585799987077,150.38,4,1.05443558098025,198.76,337.11,90,68785.72,0.304269839728362,1.30716371854342,1.12584082232926,0.930534282828541,90,90,1,0.901760479758916,0,0
Globorotaliidae,Globorotalia,Y,,,44,merotumida,10.9,5.2,5.7,183,188,,5.7,2.775,67.211,1.324,1.789,48.51,65.908,87.215,85.3,128,5.25,1.157,208.017,418.224,52.199,130922.81,0.41036714687074,1.1569513650784,1.02363617537617,0.999449277079916,38.17,19.95,1.91328320802005,0.837947547862748,0,1
Globorotaliidae,Globorotalia,Y,,,44,lenguaensis,12.84,5.5,7.34,144,189,,7.34,2.039,51.726,1.147,1.872,53.508,51.45,50.219,86.1,142,6.75,1.106,167.503,324.022,58.566,72494.3,0.348609752766769,1.0865686274511,0.931631136725926,0.959223597720479,40.96,28.81,1.42172856646998,0.865690213259885,0,1
Globorotaliidae,Globorotalia,Y,,,44,paralenguaensis,11.4,8,3.4,188,144,,3.4,2.437,51.17,1.453,1.986,46.691,56.356,50.464,91.8,130,6.75,1.126,135.86,300.074,53.61,46123.1,0.37494509258918,1.07415092496264,0.903853853887737,0.951033652655672,44.25,15.6,2.83653846153846,0.838184535476562,0,1
Globigerinidae,Globorotaloides,Y,Y,,51,hexagona,17.3,-0.0000001,17.3000001,99998,,,17.3000001,,,,,,,,,,,,,,,,,,,,,,,,,
Globigerinidae,Globorotaloides,Y,Y,,51,variabilis,16.4,5,11.4,205,99999,,11.4,2.73463969126985,74.3466666666667,1.28758169934641,1.70683190049387,106.44,65.78,50.82,81.8067728845422,176.33,5,1.24947774398728,218.68,373.25,90,93694.38,0.442164407299563,1.25654802000653,0.909805439109301,0.942560975111025,29.29,60.1,0.487354409317804,0.803614042180245,0,1
Globigerinidae,Globorotaloides,Y,Y,,51,suteri,39.7,16.3,23.4,99999,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,
Globigerinidae,Globorotaloides,Y,Y,,51,eovariabilis,49.3,32.1,17.2,1114,1115,,17.2,3.61603483848982,63.1166666666667,1.19597176348682,1.65861325669122,79.56,56.64,53.15,86.2069870932621,180,4,1.27458613472551,278.35,461.675,90,122336.125,0.468472620004925,1.27629069866683,0.863329601860292,0.931796697160748,90,90,1,0.843704832817311,0,0
Globigerinidae,Globorotaloides,Y,Y,,51,quadrocameratus,55.1,33.7,21.4,1115,674,,21.4,3.07305048727448,88.38,1.23260655613597,1.62815,93.68,89.09,82.37,91.7821540490682,180,4,1.32058127066018,200,325.63,90,64006.47,0.497414714481208,1.50685917934739,0.97733756688214,0.9382759203924,52.28,56.31,0.928431894867697,0.844700558375985,0,0
Globorotaliidae,Globorotalia,Y,,,45,bermudezi,1.81,-0.0000001,1.8100001,283a,159,,1.8100001,2.61403816170786,65.8266666666667,1.16190535725449,2.09369676320273,87.85,56.52,53.11,83.8724161299433,171.15,6,1.20476036943953,82.18,172.06,62.45,22106.18,0.380857751090419,1.14505834960026,0.931790973187558,0.947223580386011,30.41,36.77,0.827032907261354,0.918274637743285,0,1
Globorotaliidae,Globorotalia,Y,,,45,theyeri,3.2,-0.0000001,3.2000001,671a,182,,3.2000001,1.79121931041401,76.0166666666667,1.15835744491431,2.36321008532554,81.1,77.47,69.48,78.8966559398902,140.73,4.5,1.11809903109302,260.18,614.86,75.1,168718.59,0.260604714631624,1.22240166016036,0.99875091464682,0.997906954811515,27.58,35.15,0.784637268847795,0.871755145885468,0,1
Globorotaliidae,Globorotalia,Y,,,45,hirsuta,3.9,-0.0000001,3.9000001,179,182,,3.9000001,2.67745341679263,76.7133333333333,0.828377582060552,1.75755220652835,91.93,64.91,73.3,79.7851833409295,136.65,4,1.25898616693945,295.94,520.13,48.1,385189.32,0.493362406828933,1.21420387597462,1.1243197051455,0.946921121988788,53.4,24.39,2.18942189421894,0.883814906570398,0,1
Globorotaliidae,Globorotalia,Y,,,45,scitula,14.5,-0.0000001,14.5000001,159,1028,,14.5000001,2.866,73.751,1.101,2.181,63.814,64.796,92.641,91.7,139,4.75,1.23,218.017,488.95,45.843,214623.01,0.479680487194733,1.15938866770158,1.13265440816552,0.995740673698018,23.98,24.64,0.973214285714286,0.881705346090972,0,1
Globorotaliidae,Globorotalia,Y,,,45,margaritae,6.8,3.85,2.95,182,432a,,2.95,6.89,67.084,1.051,1.971,53.56,69.369,78.324,85.7,128,5.5,1.358,212.607,434.622,53.19,135009.2,0.612528701747733,1.12987071399728,1.03821105117824,0.991868626425351,21.12,42.91,0.492192962013517,0.852143326153713,0,1
Globorotaliidae,Globorotalia,Y,,,45,cibaoensis,7.8,4.3,3.5,185,159,,3.5,2.99209742304215,83.96,1.37766209181259,1.64039607148607,100.44,85.73,65.71,81.7687313504261,127.43,4,1.30457025788303,248.44,407.54,68.25,79548.66,0.528280803221575,1.2521803869181,1.1171244836706,0.952556269431564,26.38,40.78,0.646885728298185,0.822172206640439,0,1
Globorotaliidae,Globorotalia,Y,,,45,juanai,9.69,4.9,4.79,432a,159,,4.79,1.9023839553337,83.65,1.06113444099568,1.61238266981088,95.18,84.85,70.92,81.5564233618096,146.87,5.25,1.16513153971613,216.27,348.71,64.51,107652.45,0.390155727993185,1.25582654914523,1.13205224484993,0.942190851269158,29.72,34.19,0.869260017548991,0.846987051631954,0,1
Globorotaliidae,Globorotalia,Y,,,45,challengeri,15.1,10.9,4.2,307a,1028,,4.2,1.13537129920316,70.9066666666667,1.13991956408926,1.62166239251772,85.94,64.55,62.23,86.5903528364955,172.83,5.25,1.04911257894776,132.58,215,90,19022.73,0.295972239526083,1.17092404388462,0.971997855424799,0.947210305153678,37.79,21.9,1.72557077625571,0.900893658573224,0,1
Globorotaliidae,Globorotalia,Y,,,50,menardii,12.5,-0.0000001,12.5000001,171,191,,12.5000001,1.40571127534193,73.9,1.17363469761759,3.13026236477269,75.24,75.22,71.24,76.5320956401367,153.6,5,1.06994064106242,315.21,986.69,44.97,639185.07,0.271662978611187,1.21402265582942,0.962722285389673,0.996363488248951,30.52,13.18,2.31562974203338,0.849589478622654,0,2
Globorotaliidae,Globorotalia,Y,,,47,miocenica,3.52,2,1.52,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,
Globorotaliidae,Globorotalia,Y,,,47,exilis,5.2,2.09,3.11,169,1034,,3.11,2.06876084447561,63.1566666666667,1.2465666959948,3.56311847356623,70.23,55.45,63.79,61.9854503598552,169.2,6.25,1.14020171210859,182.91,651.73,51.11,212605.12,0.290641636476111,1.21083370274786,0.874638170177673,0.996301228442131,23.92,24.27,0.985578903996704,0.853409062494194,0,2
Globorotaliidae,Globorotalia,Y,,,47,limbata,11.6,2.24,9.36,1034,171,,9.36,1.81127934066493,61.5266666666667,1.04566254150317,3.20968758106956,67.21,59.35,58.02,65.6955634520586,168.42,6.5,1.11729408300399,269.83,866.07,41.27,616366.16,0.29081043320094,1.11816812764839,0.881875074588781,1,16.2,36.91,0.438905445678678,0.906224968987159,0,2
Globorotaliidae,Globorotalia,Y,,,47,pertenuis,3.52,2.3,1.22,1036,184,,1.22,0.907641434061354,49.7533333333333,1.19901016806033,4.09025805161032,50.92,56.59,41.75,77.680238374615,180,7,0.991004189208336,249.95,1022.36,35.96,573404.78,0.140284965883961,1.1334262500835,0.772430118889565,1,19.65,27.71,0.709130277878022,0.883479255555379,0,2
Globorotaliidae,Globorotalia,Y,,,47,multicamerata,7.25,2.98,4.27,187,1304,,4.27,0.966,39.2,1.153,2.589,34.836,36.284,46.479,80.1,140,7,1.003,248.356,654.756,41.086,289113.93,0.189369948379865,1.12817532765767,0.702988046569892,0.99990370639906,37.21,17.98,2.06952169076752,0.858258787084742,0,2
Globorotaliidae,Globorotalia,Y,,,47,praemenardii,15.1,11,4.1,191,190,,4.1,3.25,57.84,1.189,2.014,61.295,54.13,58.094,87.7,146,5.5,1.212,228.6,478.367,55.478,139109.93,0.446615061915422,1.19711695342026,0.974053197143847,0.989957511248788,17.68,17.34,1.01960784313725,0.852665353977774,0,1
Globorotaliidae,Globorotalia,Y,,,47,archeomenardii,16.6,12.7,3.9,190,1028,,3.9,2.01723933306544,70.4,1.62516694942786,1.96336836596747,93.42,70.71,47.07,79.9008702187656,133.77,5,1.17027528249941,229.31,450.22,69.33,66588.05,0.366973954035296,1.14537765077057,0.95351673854935,0.991346440406102,25.73,23.42,1.09863364645602,0.874565127465668,0,3
